"","area_id","SI"
"1","20101100126",0.89800636543831
"2","20101100201",58.1497171521788
"3","20101100202",6.98562509389765
"4","20101100203",201.757362686469
"5","20101100204",209.000000000002
"6","20101100209",18.947275439767
"7","20101100217",236.446246874843
"8","20101100218",18.56923887294
"9","20101100219",290.779252812496
"10","20101100220",240.34821873232
"11","20101100221",179.787160823473
"12","20101100225",117.845207299545
"13","20101100226",149.004485800867
"14","20101100234",185.841032866418
"15","20101100814",67.0697118110931
"16","20101100815",79.5311419272441
"17","20101100824",157.979992284588
"18","20101100825",41.1352035626504
"19","20101148108",21.4606462854259
"20","20101148116",322.249209628785
"21","20101148210",122.72001783897
"22","20101148211",363.000000000017
"23","20101148213",2.35923637294785
"24","20101148216",96.5864168501059
"25","20101148224",138.697049493762
"26","20101148323",5.45639210703024
"27","20102100901",21.1458369370632
"28","20102100906",2.77007920480692
"29","20102100912",0.845142302814076
"30","20102100913",48.0615759007476
"31","20102100914",354.000000000011
"32","20102100915",142.069803552533
"33","20102100916",335.603168945694
"34","20102100917",0.00035085041512113
"35","20102101001",0.551192007012639
"36","20102101002",10.693154468848
"37","20102101003",22.7230625987761
"38","20102101004",2.4045153528373
"39","20102101005",27.9402279986708
"40","20102101006",0.022700161860686
"41","20102101012",13.076423096785
"42","20102101013",1.50866873295885
"43","20102101014",0.117368479732091
"44","20102101021",5.98410376471897
"45","20102101023",0.0843212419540755
"46","20102101024",2.95403291825991
"47","20102101101",0.153169753066481
"48","20103101401",28.5108191472325
"49","20103101402",60.7014404395517
"50","20103101403",0.0777271704914905
"51","20103101412",36.807205661311
"52","20103101413",0.297578036113178
"53","20103101601",0.503122100632057
"54","20103101602",4.5886567459919
"55","20103101603",14.0000000000003
"56","20103101604",7.12628678978637
"57","20103101605",0.213799001213269
"58","20103101606",6.97089387883979
"59","20103101607",5.80727205390929
"60","20103101608",2.49090369237665
"61","20103101609",14.0000000000002
"62","20103101610",0.000498375253757405
"63","20103101615",8.39702123188398
"64","20103101618",7.0546593439972
"65","20103101622",0.00112999546421636
"66","20103101707",0.124114820053176
"67","20103101708",8.84229258480161
"68","20201101802",168.424475977021
"69","20201101809",116.093610004207
"70","20201101810",192.782226150616
"71","20201101813",20.1418355691805
"72","20201101814",3.85842728898657
"73","20201101816",0.428196205444029
"74","20201101834",206.999999999984
"75","20201101835",7.5644304255619
"76","20201101905",9.55004409020296
"77","20201101908",14.33077996444
